date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:52:13	5510/5510	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-1586%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/blog-sm-02.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/blog-sm-02.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:13	8198/8198	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-2006%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/blog-sm-03.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/blog-sm-03.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:14	5246/5246	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-147e%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-01.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-01.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:14	6273/6273	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-1881%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-02.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-02.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:15	7144/7144	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-1be8%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-03.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-03.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:15	5192/5192	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-1448%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-04.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-04.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:16	6074/6074	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-17ba%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-05.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-05.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:16	8168/8168	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-1fe8%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-06.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-06.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:17	60376/60376	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-ebd8%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-images/post-dark-01.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-images/post-dark-01.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:18	25389/25389	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-632d%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-images/post-dark-04.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-images/post-dark-04.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:18	31334/31334	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-7a66%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-images/post-dark-03.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-images/post-dark-03.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:18	19585/19585	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-4c81%22	https://new.axilthemes.com/demo/template/blogar/assets/images/post-images/post-dark-05.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/post-images/post-dark-05.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:19	14243/14243	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-37a3%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-md-01.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-md-01.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:20	14893/14893	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-3a2d%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-md-02.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-md-02.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:20	10475/10475	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-28eb%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-md-03.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-md-03.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:21	12508/12508	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-30dc%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-md-04.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-md-04.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:22	14381/14381	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-382d%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-md-05.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-md-05.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:22	10005/10005	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-2715%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-md-06.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/instagram-md-06.jpg	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:23	8640/8640	---M--	200	added ('OK')	application/javascript	etag:%2261a0a74f-21c0%22	https://new.axilthemes.com/demo/template/blogar/assets/js/vendor/modernizr.min.js	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/js/vendor/modernizr.min.js	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:24	88150/88150	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a0a74f-15856%22	https://new.axilthemes.com/demo/template/blogar/assets/js/vendor/jquery.js	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/js/vendor/jquery.js	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:24	59219/59219	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a0ca00-e753%22	https://new.axilthemes.com/demo/template/blogar/assets/js/vendor/bootstrap.min.js	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/js/vendor/bootstrap.min.js	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:25	42863/42863	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a0a74f-a76f%22	https://new.axilthemes.com/demo/template/blogar/assets/js/vendor/slick.min.js	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/js/vendor/slick.min.js	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:26	115907/115907	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a0a74f-1c4c3%22	https://new.axilthemes.com/demo/template/blogar/assets/js/vendor/tweenmax.min.js	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/js/vendor/tweenmax.min.js	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:26	3677/3677	---M--	200	added ('OK')	application/javascript	etag:%2261a0a74f-e5d%22	https://new.axilthemes.com/demo/template/blogar/assets/js/vendor/js.cookie.js	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/js/vendor/js.cookie.js	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:27	11989/11989	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a0a74f-2ed5%22	https://new.axilthemes.com/demo/template/blogar/assets/js/vendor/jquery.style.switcher.js	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/js/vendor/jquery.style.switcher.js	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:27	15805/15805	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263344416-3dbd%22	https://new.axilthemes.com/demo/template/blogar/assets/js/main.js	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/js/main.js	(from https://new.axilthemes.com/demo/template/blogar/)
15:52:29	129590/129590	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261a0a74f-1fa36%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-brands-400.eot	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:29	129590/129590	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261a0a74f-1fa36%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-brands-400d41d.eot	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:31	74652/74652	---M--	200	added ('OK')	application/octet-stream	etag:%2261a0a74f-1239c%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-brands-400.woff2	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:31	87520/87520	---M--	200	added ('OK')	application/font-woff	etag:%2261a0a74f-155e0%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-brands-400.woff	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:32	129284/129284	---M--	200	added ('OK')	application/octet-stream	etag:%2261a0a74f-1f904%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-brands-400.ttf	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:32	690994/690994	---M--	200	added ('OK')	image/svg+xml	etag:%2261a0a74f-a8b32%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-brands-400.svg	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:33	502130/502130	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261a0a74f-7a972%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-duotone-900.eot	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-duotone-900.eot	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:33	502130/502130	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261a0a74f-7a972%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-duotone-900.eot?	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-duotone-900d41d.eot	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:34	165712/165712	---M--	200	added ('OK')	application/octet-stream	etag:%2261a0a74f-28750%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-duotone-900.woff2	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-duotone-900.woff2	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:35	234468/234468	---M--	200	added ('OK')	application/font-woff	etag:%2261a0a74f-393e4%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-duotone-900.woff	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-duotone-900.woff	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:35	501832/501832	---M--	200	added ('OK')	application/octet-stream	etag:%2261a0a74f-7a848%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-duotone-900.ttf	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:36	429282/429282	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261a0a74f-68ce2%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-light-300.eot	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-light-300.eot	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:37	164968/164968	---M--	200	added ('OK')	application/octet-stream	etag:%2261a0a74f-28468%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-light-300.woff2	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:37	429282/429282	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261a0a74f-68ce2%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-light-300.eot?	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-light-300d41d.eot	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:37	218228/218228	---M--	200	added ('OK')	application/font-woff	etag:%2261a0a74f-35474%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-light-300.woff	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-light-300.woff	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:38	429000/429000	---M--	200	added ('OK')	application/octet-stream	etag:%2261a0a74f-68bc8%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-light-300.ttf	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:38	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261a0a74f-60faa%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-regular-400.eot	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:38	2264008/2264008	---M--	200	added ('OK')	image/svg+xml	etag:%2261a0a74f-228bc8%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-duotone-900.svg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-duotone-900.svg	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:39	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261a0a74f-60faa%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-regular-400d41d.eot	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:39	152180/152180	---M--	200	added ('OK')	application/octet-stream	etag:%2261a0a74f-25274%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-regular-400.woff2	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:40	201232/201232	---M--	200	added ('OK')	application/font-woff	etag:%2261a0a74f-31210%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-regular-400.woff	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:40	2066646/2066646	---M--	200	added ('OK')	image/svg+xml	etag:%2261a0a74f-1f88d6%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-light-300.svg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-light-300.svg	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:41	396932/396932	---M--	200	added ('OK')	application/octet-stream	etag:%2261a0a74f-60e84%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-regular-400.ttf	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:41	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261a0a74f-52c36%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-solid-900.eot	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:42	123060/123060	---M--	200	added ('OK')	application/octet-stream	etag:%2261a0a74f-1e0b4%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-solid-900.woff2	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:42	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261a0a74f-52c36%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-solid-900d41d.eot	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:43	164092/164092	---M--	200	added ('OK')	application/font-woff	etag:%2261a0a74f-280fc%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-solid-900.woff	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:43	338716/338716	---M--	200	added ('OK')	application/octet-stream	etag:%2261a0a74f-52b1c%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-solid-900.ttf	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:43	1856861/1856861	---M--	200	added ('OK')	image/svg+xml	etag:%2261a0a74f-1c555d%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-regular-400.svg	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:45	4178/4178	---M--	200	added ('OK')	image/gif	etag:%2261a0a74f-1052%22	https://new.axilthemes.com/demo/template/blogar/assets/images/ajax-loader.gif	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/ajax-loader.gif	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/slick-theme.css)
15:52:45	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261a0a74f-800%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/slick.eot	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/slick.eot	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/slick-theme.css)
15:52:45	1514718/1514718	---M--	200	added ('OK')	image/svg+xml	etag:%2261a0a74f-171cde%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/fa-solid-900.svg	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/font-awesome.css)
15:52:46	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261a0a74f-800%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/slick.eot?	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/slickd41d.eot	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/slick-theme.css)
15:52:47	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%2261a0a74f-564%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/slick.woff	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/slick.woff	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/slick-theme.css)
15:52:47	1892/1892	---M--	200	added ('OK')	application/octet-stream	etag:%2261a0a74f-764%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/slick.ttf	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/slick.ttf	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/slick-theme.css)
15:52:48	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%2261a0a74f-868%22	https://new.axilthemes.com/demo/template/blogar/assets/fonts/slick.svg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/fonts/slick.svg	(from https://new.axilthemes.com/demo/template/blogar/assets/css/vendor/slick-theme.css)
15:52:50	457385/457385	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-6faa9%22	https://new.axilthemes.com/demo/template/blogar/assets/images/bg/bg-image-1.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/bg/bg-image-1.jpg	(from https://new.axilthemes.com/demo/template/blogar/assets/css/style.css)
15:52:50	262678/262678	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-40216%22	https://new.axilthemes.com/demo/template/blogar/assets/images/bg/bg-image-2.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/bg/bg-image-2.jpg	(from https://new.axilthemes.com/demo/template/blogar/assets/css/style.css)
15:52:50	87636/87636	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-15654%22	https://new.axilthemes.com/demo/template/blogar/assets/images/bg/bg-image-4.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/bg/bg-image-4.jpg	(from https://new.axilthemes.com/demo/template/blogar/assets/css/style.css)
15:52:51	334387/334387	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-51a33%22	https://new.axilthemes.com/demo/template/blogar/assets/images/bg/bg-image-3.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/bg/bg-image-3.jpg	(from https://new.axilthemes.com/demo/template/blogar/assets/css/style.css)
15:52:51	299/299	---M--	200	added ('OK')	image/png	etag:%2261a0a74f-12b%22	https://new.axilthemes.com/demo/template/blogar/assets/images/icons/arrow-icon.png	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/icons/arrow-icon.png	(from https://new.axilthemes.com/demo/template/blogar/assets/css/style.css)
15:52:51	216/216	---M--	200	added ('OK')	image/png	etag:%2261a0a74f-d8%22	https://new.axilthemes.com/demo/template/blogar/assets/images/icons/light-close.png	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/icons/light-close.png	(from https://new.axilthemes.com/demo/template/blogar/assets/css/style.css)
15:52:52	1828/1828	---M--	200	added ('OK')	image/png	etag:%2261a0a74f-724%22	https://new.axilthemes.com/demo/template/blogar/assets/images/icons/shape-01.png	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/icons/shape-01.png	(from https://new.axilthemes.com/demo/template/blogar/assets/css/style.css)
15:52:52	1526/1526	---M--	200	added ('OK')	image/png	etag:%2261a0a74f-5f6%22	https://new.axilthemes.com/demo/template/blogar/assets/images/icons/shape-02.png	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/icons/shape-02.png	(from https://new.axilthemes.com/demo/template/blogar/assets/css/style.css)
15:52:54	3762/3762	---M--	200	added ('OK')	image/png	etag:%2261a0a74f-eb2%22	https://new.axilthemes.com/demo/template/blogar/assets/images/logo/logo-white.png	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/logo/logo-white.png	(from https://new.axilthemes.com/demo/template/blogar/home-creative-blog.html)
15:52:54	8002/8002	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-1f42%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/blog-sm-04.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/blog-sm-04.jpg	(from https://new.axilthemes.com/demo/template/blogar/home-creative-blog.html)
15:52:55	97160/97160	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-17b88%22	https://new.axilthemes.com/demo/template/blogar/assets/images/banner/post-hover-image-01.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/banner/post-hover-image-01.jpg	(from https://new.axilthemes.com/demo/template/blogar/home-creative-blog.html)
15:52:56	76602/76602	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-12b3a%22	https://new.axilthemes.com/demo/template/blogar/assets/images/banner/post-hover-image-02.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/banner/post-hover-image-02.jpg	(from https://new.axilthemes.com/demo/template/blogar/home-creative-blog.html)
15:52:56	118597/118597	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-1cf45%22	https://new.axilthemes.com/demo/template/blogar/assets/images/banner/post-hover-image-03.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/banner/post-hover-image-03.jpg	(from https://new.axilthemes.com/demo/template/blogar/home-creative-blog.html)
15:52:56	12656/12656	---M--	200	added ('OK')	image/jpeg	etag:%2261a0a74f-3170%22	https://new.axilthemes.com/demo/template/blogar/assets/images/small-images/blog-sm-10.jpg	C:/My%20Web%20Sites/numbertwo/new.axilthemes.com/demo/template/blogar/assets/images/small-images/blog-sm-10.jpg	(from https://new.axilthemes.com/demo/template/blogar/home-creative-blog.html)
